"No.","Time","Source","Destination","Protocol","Length","Info"
"900","55.735913","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=64476 Win=14192 Len=0 TSval=2477664212 TSecr=3826874632"
"901","55.735914","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=65916 Win=14215 Len=0 TSval=2477664214 TSecr=3826874632"
"902","55.735914","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=67356 Win=14237 Len=0 TSval=2477664215 TSecr=3826874632"
"903","55.735915","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=68759 Win=14260 Len=0 TSval=2477664216 TSecr=3826874632"
"904","55.735973","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"905","55.735974","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=125495 Ack=1911 Win=2048 Len=1440 TSval=3826874784 TSecr=2477664215 [TCP segment of a reassembled PDU]"
"906","55.736042","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"907","55.736322","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=68789 Win=14260 Len=0 TSval=2477664216 TSecr=3826874632"
"908","55.741369","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=69007 Win=14260 Len=0 TSval=2477664217 TSecr=3826874633"
"909","55.741372","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=70447 Win=14283 Len=0 TSval=2477664219 TSecr=3826874633"
"910","55.741373","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=71887 Win=14305 Len=0 TSval=2477664221 TSecr=3826874633"
"911","55.741418","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"912","55.741419","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=129815 Ack=1911 Win=2048 Len=1440 TSval=3826874789 TSecr=2477664221 [TCP segment of a reassembled PDU]"
"913","55.741708","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=73327 Win=14328 Len=0 TSval=2477664222 TSecr=3826874633"
"914","55.741739","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=131255 Ack=1911 Win=2048 Len=1440 TSval=3826874789 TSecr=2477664222 [TCP segment of a reassembled PDU]"
"915","55.745434","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=74708 Win=14350 Len=0 TSval=2477664223 TSecr=3826874633"
"916","55.745438","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=74738 Win=14350 Len=0 TSval=2477664223 TSecr=3826874633"
"917","55.745438","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=74816 Win=14350 Len=0 TSval=2477664224 TSecr=3826874634"
"918","55.745439","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=74920 Win=14350 Len=0 TSval=2477664224 TSecr=3826874634"
"919","55.745440","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=76360 Win=14373 Len=0 TSval=2477664226 TSecr=3826874634"
"920","55.745502","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=132695 Ack=1911 Win=2048 Len=1440 TSval=3826874793 TSecr=2477664223 [TCP segment of a reassembled PDU]"
"921","55.745558","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data, Application Data"
"922","55.748721","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=77793 Win=14396 Len=0 TSval=2477664227 TSecr=3826874634"
"923","55.748723","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=77975 Win=14396 Len=0 TSval=2477664227 TSecr=3826874634"
"924","55.748775","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=135575 Ack=1911 Win=2048 Len=1440 TSval=3826874796 TSecr=2477664227 [TCP segment of a reassembled PDU]"
"925","55.748776","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=137015 Ack=1911 Win=2048 Len=1440 TSval=3826874796 TSecr=2477664227 [TCP segment of a reassembled PDU]"
"926","55.788954","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=79415 Win=14418 Len=0 TSval=2477664269 TSecr=3826874670"
"927","55.789021","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=138455 Ack=1911 Win=2048 Len=1440 TSval=3826874836 TSecr=2477664269 [TCP segment of a reassembled PDU]"
"928","55.790427","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=80855 Win=14441 Len=0 TSval=2477664270 TSecr=3826874670"
"929","55.790456","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"930","55.792714","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=82295 Win=14464 Len=0 TSval=2477664272 TSecr=3826874671"
"931","55.792803","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=141335 Ack=1911 Win=2048 Len=1440 TSval=3826874839 TSecr=2477664272 [TCP segment of a reassembled PDU]"
"932","55.793983","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=83735 Win=14486 Len=0 TSval=2477664274 TSecr=3826874673"
"933","55.794057","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"934","55.795196","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=85175 Win=14509 Len=0 TSval=2477664275 TSecr=3826874674"
"935","55.795290","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=144215 Ack=1911 Win=2048 Len=1440 TSval=3826874841 TSecr=2477664275 [TCP segment of a reassembled PDU]"
"936","55.797395","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=86615 Win=14531 Len=0 TSval=2477664277 TSecr=3826874674"
"937","55.797474","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"938","55.801255","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=88055 Win=14554 Len=0 TSval=2477664278 TSecr=3826874674"
"939","55.801259","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=89495 Win=14577 Len=0 TSval=2477664280 TSecr=3826874676"
"940","55.801328","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=147095 Ack=1911 Win=2048 Len=1440 TSval=3826874846 TSecr=2477664278 [TCP segment of a reassembled PDU]"
"941","55.801329","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"942","55.809032","192.168.1.5","142.250.196.3","TCP","66","51440  >  443 [FIN, ACK] Seq=1016 Ack=266826 Win=131072 Len=0 TSval=273121683 TSecr=95048006"
"943","55.812018","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=90935 Win=14599 Len=0 TSval=2477664292 TSecr=3826874680"
"944","55.812117","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=149975 Ack=1911 Win=2048 Len=1440 TSval=3826874856 TSecr=2477664292 [TCP segment of a reassembled PDU]"
"945","55.813500","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=92375 Win=14622 Len=0 TSval=2477664294 TSecr=3826874680"
"946","55.813573","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=151415 Ack=1911 Win=2048 Len=1440 TSval=3826874857 TSecr=2477664294 [TCP segment of a reassembled PDU]"
"947","55.815148","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=93815 Win=14645 Len=0 TSval=2477664295 TSecr=3826874680"
"948","55.815231","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=152855 Ack=1911 Win=2048 Len=1440 TSval=3826874858 TSecr=2477664295 [TCP segment of a reassembled PDU]"
"949","55.817594","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=95255 Win=14667 Len=0 TSval=2477664296 TSecr=3826874684"
"950","55.817600","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=96695 Win=14690 Len=0 TSval=2477664298 TSecr=3826874684"
"951","55.817712","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data, Application Data"
"952","55.817712","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=155735 Ack=1911 Win=2048 Len=1440 TSval=3826874860 TSecr=2477664296 [TCP segment of a reassembled PDU]"
"953","55.817713","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=157175 Ack=1911 Win=2048 Len=1440 TSval=3826874860 TSecr=2477664298 [TCP segment of a reassembled PDU]"
"954","55.819959","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=98135 Win=14712 Len=0 TSval=2477664299 TSecr=3826874684"
"955","55.820057","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"956","55.821542","142.250.196.3","192.168.1.5","TCP","66","443  >  51440 [ACK] Seq=266826 Ack=1017 Win=67840 Len=0 TSval=95048180 TSecr=273121683"
"957","55.821776","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=99575 Win=14735 Len=0 TSval=2477664301 TSecr=3826874684"
"958","55.821780","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=101015 Win=14758 Len=0 TSval=2477664302 TSecr=3826874686"
"959","55.821876","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data"
"960","55.821877","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=161495 Ack=1911 Win=2048 Len=1440 TSval=3826874863 TSecr=2477664302 [TCP segment of a reassembled PDU]"
"961","55.823756","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=102455 Win=14780 Len=0 TSval=2477664304 TSecr=3826874688"
"962","55.823867","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=162935 Ack=1911 Win=2048 Len=1440 TSval=3826874865 TSecr=2477664304 [TCP segment of a reassembled PDU]"
"963","55.825272","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=103895 Win=14803 Len=0 TSval=2477664305 TSecr=3826874688"
"964","55.825396","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data, Application Data"
"965","55.827515","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=105335 Win=14826 Len=0 TSval=2477664307 TSecr=3826874689"
"966","55.827632","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=165815 Ack=1911 Win=2048 Len=1440 TSval=3826874868 TSecr=2477664307 [TCP segment of a reassembled PDU]"
"967","55.829154","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=106775 Win=14848 Len=0 TSval=2477664309 TSecr=3826874690"
"968","55.829297","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=167255 Ack=1911 Win=2048 Len=1440 TSval=3826874869 TSecr=2477664309 [TCP segment of a reassembled PDU]"
"969","55.830612","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=108215 Win=14871 Len=0 TSval=2477664311 TSecr=3826874692"
"970","55.830725","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"971","55.832241","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=109655 Win=14893 Len=0 TSval=2477664312 TSecr=3826874692"
"972","55.832389","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=170135 Ack=1911 Win=2048 Len=1440 TSval=3826874871 TSecr=2477664312 [TCP segment of a reassembled PDU]"
"973","55.834754","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=111095 Win=14916 Len=0 TSval=2477664315 TSecr=3826874695"
"974","55.834895","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"975","55.839101","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=112535 Win=14939 Len=0 TSval=2477664316 TSecr=3826874695"
"976","55.839109","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=113975 Win=14961 Len=0 TSval=2477664318 TSecr=3826874696"
"977","55.839234","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"978","55.839319","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=174455 Ack=1911 Win=2048 Len=1440 TSval=3826874877 TSecr=2477664318 [TCP segment of a reassembled PDU]"
"979","55.841917","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=115415 Win=14984 Len=0 TSval=2477664319 TSecr=3826874696"
"980","55.841923","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=116855 Win=15007 Len=0 TSval=2477664321 TSecr=3826874702"
"981","55.842100","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=175895 Ack=1911 Win=2048 Len=1440 TSval=3826874879 TSecr=2477664319 [TCP segment of a reassembled PDU]"
"982","55.842102","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=177335 Ack=1911 Win=2048 Len=1440 TSval=3826874879 TSecr=2477664321 [TCP segment of a reassembled PDU]"
"983","55.842494","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=118295 Win=15029 Len=0 TSval=2477664323 TSecr=3826874702"
"984","55.842583","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"985","55.846300","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=119735 Win=15052 Len=0 TSval=2477664324 TSecr=3826874702"
"986","55.846309","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=121175 Win=15074 Len=0 TSval=2477664326 TSecr=3826874702"
"987","55.846478","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=180215 Ack=1911 Win=2048 Len=1440 TSval=3826874883 TSecr=2477664324 [TCP segment of a reassembled PDU]"
"988","55.846480","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"989","55.846483","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=183095 Ack=1911 Win=2048 Len=1440 TSval=3826874883 TSecr=2477664326 [TCP segment of a reassembled PDU]"
"990","55.870337","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=122615 Win=15097 Len=0 TSval=2477664350 TSecr=3826874743"
"991","55.870469","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=184535 Ack=1911 Win=2048 Len=1440 TSval=3826874907 TSecr=2477664350 [TCP segment of a reassembled PDU]"
"992","55.872257","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=124055 Win=15120 Len=0 TSval=2477664352 TSecr=3826874743"
"993","55.872384","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=185975 Ack=1911 Win=2048 Len=1440 TSval=3826874908 TSecr=2477664352 [TCP segment of a reassembled PDU]"
"994","55.903249","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=125495 Win=15142 Len=0 TSval=2477664383 TSecr=3826874784"
"995","55.903382","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"996","55.905621","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=126935 Win=15165 Len=0 TSval=2477664385 TSecr=3826874784"
"997","55.905764","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
"998","55.905956","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=128375 Win=15188 Len=0 TSval=2477664386 TSecr=3826874784"
"999","55.906040","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"1000","55.909326","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=129815 Win=15210 Len=0 TSval=2477664389 TSecr=3826874789"
"1001","55.909468","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=191735 Ack=1911 Win=2048 Len=1440 TSval=3826874943 TSecr=2477664389 [TCP segment of a reassembled PDU]"
"1002","55.910706","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=131255 Win=15233 Len=0 TSval=2477664391 TSecr=3826874789"
"1003","55.910827","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=193175 Ack=1911 Win=2048 Len=1440 TSval=3826874944 TSecr=2477664391 [TCP segment of a reassembled PDU]"
"1004","55.912357","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=132695 Win=15255 Len=0 TSval=2477664392 TSecr=3826874789"
"1005","55.912491","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"1006","55.913975","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=134135 Win=15278 Len=0 TSval=2477664394 TSecr=3826874793"
"1007","55.914102","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data, Application Data"
"1008","55.915367","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=135575 Win=15301 Len=0 TSval=2477664395 TSecr=3826874793"
"1009","55.915481","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=197495 Ack=1911 Win=2048 Len=1440 TSval=3826874947 TSecr=2477664395 [TCP segment of a reassembled PDU]"
"1010","55.916705","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=137015 Win=15323 Len=0 TSval=2477664397 TSecr=3826874796"
"1011","55.916830","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=198935 Ack=1911 Win=2048 Len=1440 TSval=3826874948 TSecr=2477664397 [TCP segment of a reassembled PDU]"
"1012","55.918504","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=138455 Win=15346 Len=0 TSval=2477664398 TSecr=3826874796"
"1013","55.918623","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=200375 Ack=1911 Win=2048 Len=1440 TSval=3826874949 TSecr=2477664398 [TCP segment of a reassembled PDU]"
"1014","55.955156","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=139895 Win=15369 Len=0 TSval=2477664434 TSecr=3826874836"
"1015","55.955307","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=201815 Ack=1911 Win=2048 Len=1440 TSval=3826874985 TSecr=2477664434 [TCP segment of a reassembled PDU]"
"1016","55.957342","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=1911 Ack=141335 Win=15391 Len=0 TSval=2477664437 TSecr=3826874837"
"1017","55.957472","192.168.1.5","95.217.173.128","TLSv1.2","1506","Application Data, Application Data, Application Data"
